"Mcbsno","TransactionId","TrNo","Family","Model","WC","Start","Log","Fis","FisRewk","LogStatus","DimmNo","ErrSteps","LogStarttime","LogEndtime","OpId","Fixture","ResExpT"
VF64RTA8L7,VF64RTA8L7_20_2026-05-04 14:31:49.765961,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 14:31:40.640,2026-05-04 14:52:04.496,2501446,020EWR35,1214
VF64RTA8PS,VF64RTA8PS_20_2026-05-04 14:31:46.665451,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 14:31:40.550,2026-05-04 14:51:44.507,2501446,020EWR27,1197
VC64RT6378,VC64RT6378_20_2026-05-04 14:30:46.916012,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 14:30:38.759,2026-05-04 14:49:40.264,2501446,020EWR10,1133
VF64RTA8PV,VF64RTA8PV_20_2026-05-04 14:28:20.472049,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 14:28:09.338,2026-05-04 14:48:44.391,2501446,020EWR40,1224
VF64RTA8U7,VF64RTA8U7_20_2026-05-04 14:27:58.679883,2,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 14:27:50.490,2026-05-04 14:48:22.681,2501446,020EWR34,1224
VF64RTA8SD,VF64RTA8SD_20_2026-05-04 14:27:50.946160,2,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 14:27:36.810,2026-05-04 14:49:45.787,2501446,020EWR36,1314
VF64RTA8QM,VF64RTA8QM_20_2026-05-04 14:27:45.719824,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 14:27:33.595,2026-05-04 14:46:27.926,2501446,020EWR06,1122
VF64RTA8TR,VF64RTA8TR_20_2026-05-04 14:27:25.301201,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 14:27:07.094,2026-05-04 14:47:20.981,2501446,020EWR37,1195
VF64RTA8QG,VF64RTA8QG_20_2026-05-04 14:25:40.210204,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 14:25:34.031,2026-05-04 14:45:37.129,2501446,020EWR28,1196
VC64RT6436,VC64RT6436_20_2026-05-04 14:25:19.532170,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 14:25:11.391,2026-05-04 14:44:05.779,2501446,020EWR13,1126
VC64RT6463,VC64RT6463_20_2026-05-04 14:25:08.780896,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 14:25:00.516,2026-05-04 14:43:19.702,2501446,020EWR33,1090
VC64RT6427,VC64RT6427_20_2026-05-04 14:24:41.445220,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 14:24:33.311,2026-05-04 14:44:42.671,2501446,020EWR32,1201
VF64RTA8PZ,VF64RTA8PZ_20_2026-05-04 14:24:32.305059,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 14:24:26.178,2026-05-04 14:43:30.181,2501446,020EWR11,1137
VF64RTA8U7,VF64RTA8U7_20_2026-05-04 14:24:14.966109,1,HOPPER,1395H3289357,20,Start,Log,NoData,,ABORTED,,13.CPU ENGAGE (process-plan-aborted) ,2026-05-04 14:24:03.797,2026-05-04 14:27:31.295,2501446,020EWR34,
VF64RTA8Q3,VF64RTA8Q3_20_2026-05-04 14:22:46.605097,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 14:22:39.395,2026-05-04 14:41:18.084,2501446,020EWR09,1111
VF64RTA8L9,VF64RTA8L9_20_2026-05-04 14:22:10.908670,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 14:21:47.758,2026-05-04 14:44:18.203,2501446,020EWR30,1327
VF64RTA8QO,VF64RTA8QO_20_2026-05-04 14:22:08.202029,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 14:21:50.091,2026-05-04 14:40:37.612,2501446,020EWR03,1109
VC64RT6371,VC64RT6371_20_2026-05-04 14:21:16.043178,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 14:21:09.863,2026-05-04 14:39:49.750,2501446,020EWR19,1113
VC64RT6409,VC64RT6409_20_2026-05-04 14:20:53.808677,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 14:20:40.663,2026-05-04 14:39:26.510,2501446,020EWR07,1112
VC64RT6422,VC64RT6422_20_2026-05-04 14:19:37.584009,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 14:19:29.491,2026-05-04 14:38:08.296,2501446,020EWR15,1110
VC64RT6490,VC64RT6490_20_2026-05-04 14:18:51.467519,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 14:18:39.252,2026-05-04 14:55:34.051,2501446,020EWR25,2202
VC64RT6397,VC64RT6397_20_2026-05-04 14:16:55.617877,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 14:16:46.467,2026-05-04 14:35:47.871,2501446,020EWR16,1132
VF64RTA8PW,VF64RTA8PW_20_2026-05-04 14:16:35.379882,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 14:16:28.225,2026-05-04 14:36:32.805,2501446,020EWR29,1197
VF64RTA8TK,VF64RTA8TK_20_2026-05-04 14:14:55.841659,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 14:14:46.663,2026-05-04 14:34:57.360,2501446,020EWR44,1201
VC64RT6421,VC64RT6421_20_2026-05-04 14:14:36.592505,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 14:14:25.368,2026-05-04 14:33:02.001,2501446,020EWR12,1105
VC64RT6394,VC64RT6394_20_2026-05-04 14:13:53.787413,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 14:13:42.679,2026-05-04 14:32:43.658,2501446,020EWR22,1129
VC64RT6423,VC64RT6423_20_2026-05-04 14:13:11.736128,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 14:12:57.601,2026-05-04 14:32:11.636,2501446,020EWR14,1139
VC64RT6406,VC64RT6406_20_2026-05-04 14:13:01.899448,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 14:12:49.798,2026-05-04 14:31:45.170,2501446,020EWR17,1123
VC64RT6407,VC64RT6407_20_2026-05-04 14:11:23.857351,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 14:11:19.695,2026-05-04 14:31:26.582,2501446,020EWR31,1202
VF64RTA8QN,VF64RTA8QN_20_2026-05-04 14:11:18.667625,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 14:11:06.550,2026-05-04 14:29:53.494,2501446,020EWR10,1114
VC64RT6395,VC64RT6395_20_2026-05-04 14:11:08.032158,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 14:10:58.850,2026-05-04 14:29:54.276,2501446,020EWR23,1126
VF64RTA8TN,VF64RTA8TN_20_2026-05-04 14:10:30.784853,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 14:10:20.652,2026-05-04 14:37:01.130,2501446,020EWR46,1590
VC64RT6425,VC64RT6425_20_2026-05-04 14:10:00.562356,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 14:09:48.459,2026-05-04 14:28:23.257,2501446,020EWR04,1102
VC64RT6447,VC64RT6447_20_2026-05-04 14:09:42.501901,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 14:09:30.363,2026-05-04 14:30:11.674,2501446,020EWR35,1229
VC64RT6449,VC64RT6449_20_2026-05-04 14:09:22.311321,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 14:09:13.205,2026-05-04 14:29:28.772,2501446,020EWR47,1206
VF64RTA8UI,VF64RTA8UI_20_2026-05-04 14:09:12.708963,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 14:09:07.600,2026-05-04 14:29:54.925,2501446,020EWR27,1242
VF64RTA8Q5,VF64RTA8Q5_20_2026-05-04 14:08:59.275555,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 14:08:45.157,2026-05-04 14:31:48.738,2501446,020EWR21,1369
VC64RT6403,VC64RT6403_20_2026-05-04 14:08:51.978471,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 14:08:44.858,2026-05-04 14:27:59.265,2501446,020EWR20,1147
VC64RT6393,VC64RT6393_20_2026-05-04 14:08:09.918042,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 14:08:01.787,2026-05-04 14:29:08.448,2501446,020EWR43,1258
VF64RTA8QE,VF64RTA8QE_20_2026-05-04 14:06:09.963682,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 14:05:57.872,2026-05-04 14:26:38.670,2501446,020EWR38,1228
VF64RTA8QK,VF64RTA8QK_20_2026-05-04 14:06:00.829071,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 14:05:50.698,2026-05-04 14:26:09.998,2501446,020EWR40,1209
VF64RTA8RO,VF64RTA8RO_20_2026-05-04 14:05:45.228597,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 14:05:37.036,2026-05-04 14:24:09.700,2501446,020EWR33,1104
VC64RT6404,VC64RT6404_20_2026-05-04 14:04:53.661849,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 14:04:48.540,2026-05-04 14:24:52.422,2501446,020EWR28,1198
VC64RT6452,VC64RT6452_20_2026-05-04 14:04:06.568789,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 14:03:55.363,2026-05-04 14:24:34.809,2501446,020EWR36,1228
VF64RTA8Q8,VF64RTA8Q8_20_2026-05-04 14:03:51.638321,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 14:03:45.504,2026-05-04 14:23:54.761,2501446,020EWR39,1203
VF64RTA8T7,VF64RTA8T7_20_2026-05-04 14:02:49.595859,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 14:02:43.414,2026-05-04 14:22:31.433,2501446,020EWR42,1181
VC64RT6375,VC64RT6375_20_2026-05-04 14:02:37.075683,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 14:02:10.934,2026-05-04 14:21:21.140,2501446,020EWR06,1124
VF64RTA6SE,VF64RTA6SE_20_2026-05-04 14:02:29.541540,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 14:02:18.413,2026-05-04 14:22:30.742,2501446,020EWR34,1201
VC64RT6401,VC64RT6401_20_2026-05-04 14:01:30.024225,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 14:01:23.872,2026-05-04 14:19:59.450,2501446,020EWR13,1109
VF64RTAABR,VF64RTAABR_20_2026-05-04 14:00:55.859247,1,HOPPER,1395H3289357,20,Start,Log,1,2,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 14:00:41.738,2026-05-04 14:19:35.379,2501446,020EWR07,1119
VF64RTA8LD,VF64RTA8LD_20_2026-05-04 13:59:49.442201,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 13:59:41.316,2026-05-04 14:19:30.648,2501446,020EWR32,1181
VF64RTA8QH,VF64RTA8QH_20_2026-05-04 13:59:46.119817,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-04 13:59:33.004,2026-05-04 14:18:41.544,2501446,020EWR15,1135
